,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Fe3Fet_Liq,NiO_Liq,CoO_Liq,CO2_Liq,SiO2_Liq_mol_frac,MgO_Liq_mol_frac,MnO_Liq_mol_frac,FeOt_Liq_mol_frac,CaO_Liq_mol_frac,Al2O3_Liq_mol_frac,Na2O_Liq_mol_frac,K2O_Liq_mol_frac,TiO2_Liq_mol_frac,P2O5_Liq_mol_frac,Cr2O3_Liq_mol_frac,Si_Liq_cat_frac,Mg_Liq_cat_frac,Mn_Liq_cat_frac,Fet_Liq_cat_frac,Ca_Liq_cat_frac,Al_Liq_cat_frac,Na_Liq_cat_frac,K_Liq_cat_frac,Ti_Liq_cat_frac,P_Liq_cat_frac,Cr_Liq_cat_frac,Mg_Number_Liq_NoFe3,Mg_Number_Liq_Fe3,SiO2_Cpx,TiO2_Cpx,Al2O3_Cpx,FeOt_Cpx,MnO_Cpx,MgO_Cpx,CaO_Cpx,Na2O_Cpx,K2O_Cpx,Cr2O3_Cpx,Si_Cpx_cat_6ox,Mg_Cpx_cat_6ox,Fet_Cpx_cat_6ox,Ca_Cpx_cat_6ox,Al_Cpx_cat_6ox,Na_Cpx_cat_6ox,K_Cpx_cat_6ox,Mn_Cpx_cat_6ox,Ti_Cpx_cat_6ox,Cr_Cpx_cat_6ox,oxy_renorm_factor,Al_IV_cat_6ox,Al_VI_cat_6ox,En_Simple_MgFeCa_Cpx,Fs_Simple_MgFeCa_Cpx,Wo_Simple_MgFeCa_Cpx,Cation_Sum_Cpx,Ca_CaMgFe,Lindley_Fe3_Cpx,Lindley_Fe2_Cpx,Lindley_Fe3_Cpx_prop,CrCaTs,a_cpx_En,Mgno_Cpx,Jd,"Jd_from 0=Na, 1=Al",CaTs,CaTi,DiHd_1996,EnFs,DiHd_2003,Di_Cpx,FeIII_Wang21,FeII_Wang21,Kd_Fe_Mg_Fe2,Kd_Fe_Mg_Fe2_Lind,Kd_Fe_Mg_Fet,lnK_Jd_liq,lnK_Jd_DiHd_liq_1996,lnK_Jd_DiHd_liq_2003,Kd_Fe_Mg_IdealWB,Mgno_Liq_noFe3,Mgno_Liq_Fe2,DeltaFeMg_WB,Sample_ID_Liq,Sample_ID_Cpx,P_kbar,T_K,
71,60.7,0.67,19.4,3.1,0.16,0.28,0.6,9.8,5.34,0,0,3.12,0,0,0,0,0.679494868,0.004672659,0.001517059,0.029021187,0.007196509,0.127975295,0.106350787,0.038130043,0.005641593,0,0,0.534002591,0.003672157,0.001192229,0.02280722,0.005655605,0.201146888,0.167158277,0.059931407,0.004433625,0,0,0.138675897,0.138675897,52.3,0.86,0.85,11.3,1.14,11.9,20.8,0.92,0,0,1.976938579,0.670574438,0.357211906,0.842418623,0.037867561,0.067425853,0,0.036499042,0.024452283,0,0,0.023061421,0.014806139,0.358556656,0.191001474,0.45044187,4.013388285,0.45044187,0.026776569,0.330435336,0.074959901,0,0.085409132,0.652437792,0.014806139,1,0,0.011530711,0.830887912,0.098449216,0.830887912,0.52351766,0.026776569,0.330435336,0.085768501,0.079339303,0.085768501,0.434529815,-9.44141625,-9.44141625,0.230353429,0.138675897,0.138675897,0.144584928,71,71,1,1123.15,
72,60.74,0.66,19.7,3.09,0.19,0.28,0.61,9.4,5.4,0,0,2.79,0,0,0,0,0.68079982,0.004678549,0.001803779,0.028964039,0.007325674,0.130118123,0.102138539,0.038607079,0.005564396,0,0,0.535698516,0.003681393,0.001419333,0.022790829,0.005764327,0.204771163,0.160738772,0.060757229,0.004378437,0,0,0.139062276,0.139062276,51.6,1.35,1.82,11.4,0.99,10.5,20.8,1.54,0.1,0,1.955575192,0.593229395,0.361314726,0.84461986,0.081292994,0.113159931,0.004834854,0.031779359,0.038484696,0,0,0.044424808,0.036868186,0.329725028,0.200823677,0.469451294,4.024291008,0.469451294,0.043747162,0.317567565,0.121077715,0,0.033660133,0.621471423,0.036868186,1,0,0.022212404,0.822407456,0.066068333,0.822407456,0.494641248,0.043747162,0.317567565,0.098381877,0.086470024,0.098381877,1.361798194,-8.478776103,-8.478776103,0.224593685,0.139062276,0.139062276,0.126211808,72,72,0.5,1123.15,
73,58.9,0.62,20.4,3.18,0.22,0.32,0.78,10.4,5.24,0,0,2.55,0,0,0,0,0.662014731,0.005361803,0.002094403,0.029890658,0.009393341,0.135116829,0.113319028,0.037567491,0.005241716,0,0,0.514784609,0.004169354,0.001628614,0.023243064,0.00730429,0.210134491,0.176234421,0.058425184,0.004075974,0,0,0.152092969,0.152092969,50.2,2.13,2.45,12.3,1.03,9.6,20.5,1.68,0,0,1.918482123,0.54693261,0.393110953,0.839423333,0.110351195,0.124483118,0,0.033340829,0.061229839,0,0,0.081517877,0.028833318,0.307357564,0.220915014,0.471727423,4.027354,0.471727423,0.054708,0.338402954,0.139166816,0,0.031855547,0.581808111,0.028833318,1,0,0.040758938,0.798664394,0.070689584,0.798664394,0.448759612,0.054708,0.338402954,0.128930818,0.110987926,0.128930818,1.077737459,-8.541514105,-8.541514105,0.217216309,0.152092969,0.152092969,0.088285491,73,73,0.5,1123.15,
74,61.5,0.31,19.4,2.67,0.15,0.18,0.45,10.1,5.21,0,0,5.53,0,0,0,0,0.687994004,0.003001861,0.001421301,0.0249791,0.005393804,0.127890471,0.109533774,0.037177125,0.002608559,0,0,0.5397719,0.002355137,0.001115094,0.019597578,0.004231758,0.200675245,0.171871421,0.058335298,0.002046569,0,0,0.107279071,0.107279071,50.6,0.96,2.13,14.9,1.3,7.2,19.9,1.7,0.3,0,1.973140909,0.418551233,0.485903298,0.831445518,0.097891302,0.128529744,0.014924073,0.042937432,0.028158421,0,0,0.026859091,0.07103221,0.241114823,0.279914329,0.478970848,4.021481929,0.478970848,0.028039784,0.457863513,0.057706512,0,0.022071703,0.462758168,0.07103221,1,0,0.013429546,0.818015972,0.043219279,0.818015972,0.361393813,0.028039784,0.457863513,0.139513109,0.131462294,0.139513109,1.95567144,-8.360674654,-8.360674654,0.195073019,0.107279071,0.107279071,0.055559911,74,74,2,1073.15,
75,60.3,0.47,20.2,2.36,0.25,0.18,0.54,10.5,5.23,0,0,4.79,0,0,0,0,0.676733451,0.00301149,0.002376432,0.022149725,0.006493326,0.133591437,0.114236996,0.037439545,0.003967598,0,0,0.526531014,0.002343083,0.001848978,0.017233546,0.005052119,0.207881063,0.1777637,0.058259516,0.003086981,0,0,0.119684254,0.119684254,50,1.11,2.79,14.5,1.25,7.1,18.6,2.04,0.44,0,1.966453886,0.416275313,0.47691146,0.783790225,0.129322735,0.15555754,0.022076234,0.041639826,0.032837207,0,0,0.033546114,0.095776621,0.24822959,0.284387598,0.467382812,4.024864426,0.467382812,0.027652618,0.449258842,0.057982709,0,0.032655424,0.466047977,0.095776621,1,0,0.016773057,0.767017168,0.063084803,0.767017168,0.341550307,0.027652618,0.449258842,0.155765099,0.146733417,0.155765099,2.235242738,-8.003767673,-8.003767673,0.195684924,0.119684254,0.119684254,0.039919825,75,75,2,1073.15,
76,59.9,0.7,19,2.96,0.21,0.32,0.66,10.6,5.7,0,0,4.56,0,0,0,0,0.67023019,0.005337719,0.001990222,0.027697774,0.007912509,0.125278829,0.114979435,0.040681838,0.005891484,0,0,0.523233045,0.004167032,0.00155372,0.021623005,0.006177111,0.195604507,0.179523516,0.06351872,0.004599344,0,0,0.161570747,0.161570747,50.3,1.38,2.25,12.9,1.04,10.1,20.4,1.66,0,0,1.924176167,0.575979154,0.412688674,0.836142213,0.101441644,0.123120982,0,0.033697316,0.039708676,0,0,0.075823833,0.025617811,0.315637869,0.22615432,0.45820781,4.046954826,0.45820781,0.093909653,0.318779021,0.227555682,0,0.036162823,0.582572939,0.025617811,1,0,0.037911917,0.798230297,0.095218766,0.798230297,0.449706265,0.093909653,0.318779021,0.138078673,0.106658086,0.138078673,0.980098759,-8.834671344,-8.834671344,0.217358567,0.161570747,0.161570747,0.079279894,76,76,2,1123.15,
77,59.5,0.7,19.3,3.02,0.18,0.33,0.65,10.8,5.6,0,0,3.83,0,0,0,0,0.666232768,0.005508477,0.00170713,0.028279515,0.007798221,0.127348329,0.117233011,0.039996832,0.005895716,0,0,0.518639334,0.00428816,0.001328942,0.022014632,0.006070647,0.198272604,0.182523748,0.062272321,0.004589612,0,0,0.163026042,0.163026042,50.9,1.02,1.31,12.5,0.94,10.7,21.3,1.27,0,0,1.946407532,0.609969778,0.399744044,0.872707552,0.059039709,0.094160087,0,0.030445911,0.029339022,0,0,0.053592468,0.005447241,0.324034664,0.212356303,0.463609033,4.041813635,0.463609033,0.083627269,0.316116774,0.20920204,0,0.030594426,0.604093653,0.005447241,1,0,0.026796234,0.845911318,0.081901252,0.845911318,0.496058752,0.083627269,0.316116774,0.127653649,0.100948245,0.127653649,-0.580565548,-10.46868822,-10.46868822,0.221361419,0.163026042,0.163026042,0.093707771,77,77,2,1123.15,
78,59.6,0.6,19,3.11,0.22,0.29,0.68,10.8,5.7,0,0,3.31,0,0,0,0,0.667401509,0.004841138,0.002086646,0.029124421,0.008158738,0.125378031,0.117241623,0.040714052,0.005053842,0,0,0.520052973,0.003772314,0.001625957,0.022694348,0.006357456,0.195394277,0.182714165,0.063450452,0.003938057,0,0,0.142526708,0.142526708,50.5,1,1.65,13.1,1.11,10.7,21.3,0.71,0,0,1.932665238,0.610460517,0.419268801,0.873409672,0.074422819,0.05268303,0,0.035981011,0.028786889,0,0,0.067334762,0.007088057,0.320765073,0.220303826,0.458931101,4.027677978,0.458931101,0.055355956,0.363912845,0.132029753,0,0.069210273,0.592827846,0.007088057,1,0,0.033667381,0.839742291,0.094993514,0.839742291,0.481021436,0.055355956,0.363912845,0.114162935,0.099090031,0.114162935,-0.309126641,-10.13211194,-10.13211194,0.219265979,0.142526708,0.142526708,0.105103044,78,78,2,1123.15,
79,60,0.7,19.7,3.05,0.13,0.36,0.63,9.8,5.7,0,0,2.79,0,0,0,0,0.673066572,0.006020296,0.001235194,0.028612948,0.007572172,0.130226665,0.106573687,0.040785911,0.005906555,0,0,0.526826714,0.004712242,0.000966819,0.022396099,0.005926936,0.203863596,0.166835993,0.063848388,0.004623215,0,0,0.173825171,0.173825171,50.9,1.27,1.88,12,0.95,11,21.2,0.74,0,0,1.936529067,0.623889201,0.381806641,0.864201936,0.084298724,0.054586481,0,0.03061364,0.036344561,0,0,0.063470933,0.020827791,0.333648827,0.204185836,0.462165337,4.01227025,0.462165337,0.0245405,0.35726614,0.064274682,0,0.07557204,0.620347885,0.020827791,1,0,0.031735467,0.832466469,0.086614686,0.832466469,0.501169631,0.0245405,0.35726614,0.12876304,0.120486837,0.12876304,0.791348296,-9.043218322,-9.043218322,0.224384707,0.173825171,0.173825171,0.095621666,79,79,0.5,1123.15,
80,59.4,0.7,19.4,3.24,0.31,0.37,0.65,10.2,5.8,0,0,1.98,0,0,0,0,0.666168027,0.006185967,0.002944721,0.030387736,0.00781059,0.128211207,0.110895686,0.041490998,0.005905067,0,0,0.520200784,0.00483053,0.002299489,0.023729335,0.006099174,0.20023648,0.173193611,0.064799416,0.00461118,0,0,0.169132326,0.169132326,49.9,1.1,2.34,11.6,1.46,11.3,21.4,0.86,0,0,1.905336292,0.643217843,0.370412025,0.875503736,0.105303757,0.063667337,0,0.047218162,0.031593174,0,0,0.094663708,0.010640049,0.340482982,0.196075081,0.463441937,4.042252325,0.463441937,0.084504649,0.285907376,0.228136895,0,0.055689762,0.634561008,0.010640049,1,0,0.047331854,0.828171882,0.092728993,0.828171882,0.502140661,0.084504649,0.285907376,0.117229324,0.09048499,0.117229324,0.125552001,-9.648349004,-9.648349004,0.227028347,0.169132326,0.169132326,0.109799024,80,80,0.5,1123.15,
