Sample_ID_Gt,SiO2_Gt,TiO2_Gt,Al2O3_Gt,Cr2O3_Gt,FeOt_Gt,MnO_Gt,MgO_Gt,CaO_Gt,Na2O_Gt,Ti_Gt,Ni_Gt,Zn_Gt,Ga_Gt,Sr_Gt,Y_Gt,Zr_Gt
Kamfersdam,42.739,0.012644198,19.876,4.888,5.983,0.182,22.748,3.582,0.051,75.8,53.8,8.6443,3,NAN,1.08,33.1
173/033/0004/284,41.44,0.6,19.85,3.98,7.48,0.3,20.77,4.53,0.08,3596.90666027,53.8,20.43,11.03,NAN,19.12,146.42
Wesselton,40.9,0.08390543,19.3,6.07,6.38,0.272,20.4,5.49,0.022,503,53.8,12.2755,3.73,NAN,6.25,86.6
AB0924,40.9,0.08390543,19.3,6.07,6.38,0.272,20.4,5.49,0.022,503,53.8,13,3.73,NAN,6.25,86.6
EAF044,41.33,0.01,20.81,4.57,7.09,0.37,20.69,5.24,0.01,59.9484443379,53.85,0,4.18,NAN,3.29,73.1
173/033/0004/284,41.37,0.03,19.14,5.17,6.48,0.3,21.03,5.07,0.02,179.845333014,53.86,14.92,3.82,NAN,2.2,34.09
EAK130,41.52,0.19,19.25,5.2,6.29,0.33,21.78,4.85,0.09,1139.02044242,53.87,0,4.3,NAN,29.21,152.68
173/033/0004/289,42.32,0.02,20.12,4.77,6.23,0.29,21.53,5.06,0.01,119.896888676,53.88,14.75,3.48,NAN,0.6,7.58
173/033/0004/289,41.9,0.27,19.84,4.25,9.52,0.39,19.5,5.11,0.03,1618.60799712,53.91,22.05,8.48,NAN,6.51,20.34
EAK130,42.27,0.05,20.2,4.46,6.53,0.34,21.75,5.02,0,299.742221689,53.92,0,3.44,NAN,4.86,65.25
EAF047,42.14,0.03,21.05,4.27,6.43,0.31,20.52,4.91,0.03,179.845333014,53.94,0,8.77,NAN,6.37,84.01
EAF047,42.11,0.05,20.4,5.14,6.77,0.41,20.84,5.13,0.04,299.742221689,53.96,0,12.75,NAN,15.69,67.69
EAK130,41.86,0.03,20.95,3.9,6.54,0.34,22.21,4.83,0.05,179.845333014,53.99,0,3.93,NAN,2.596,51.22
173/033/K017/6,42.21,0.09,19.89,5.77,6.06,0.37,20.9,4.3,-0.99,539.535999041,54,24.71,1.66,NAN,7.3,99.18
Dutoitspan,41.899,0.55182816444,21.633,2.359,7.416,0.324,21.072,4.949,0.068,3308.124,54.019,36.119054,11.534,NAN,28.005,33.556
173/033/0004/289,41.41,0.37,18.6,6.34,6.52,0.37,21.14,5.31,0.05,2218.0924405,54.06,15.45,3.61,NAN,6.52,56.89
EAF047,42.28,0.07,19.71,5.67,6.1,0.28,20.86,5.16,0,419.639110365,54.07,0,6.64,NAN,11.11,148.33
Kamfersdam,41.574,0.311701166,18.564,5.777,6.417,0.13,20.298,5.735,0.039,1868.6,54.1,23.8831,6.7,NAN,11.5,38.3
173/033/K115/1,41.46,0.36,18.3,6.86,6.38,0.28,20.39,5.94,0,2158.14399616,54.1,11.62,8.09,NAN,15.27,66.68
173/033/0087/14,42.38,0.09,19.93,4.32,6.49,0.46,20.98,4.2,0,539.535999041,54.11,0,4.95,NAN,7.9,113.57
EAF044,41.48,0.4,21.67,1.91,9.52,0.37,19.15,4.39,0.03,2397.93777351,54.13,0,12.59,NAN,17.26,36.49
FrankSmith,41.8,0.11,21.9,3.02,8.5,0.49,19.8,4.95,0,659.432887717,54.169,12.022,4.1639,NAN,1.429,69.553
173/033/0004/289,40.52,0.21,20.84,3.14,9.74,0.36,18.91,5.15,0.05,1258.9173311,54.18,18.05,7.19,NAN,9.71,21.81
173/033/0004/234,41.68,0.3,19.58,5.84,7.36,0.42,20.03,5.48,0,1798.45333014,54.18,10.25,8.32,NAN,8.73,26.27
173/033/0004/281,41.81,0.39,20.76,3.57,6.99,0.35,21.73,4.71,0.07,2337.98932918,54.21,19.61,3.25,NAN,9.03,39.25
Barkley Commonage,41.25,0.16,20.07,4.93,9.07,0.38,18.33,5.69,,882.02,54.25,,9.98,0.827,6.99,33.31
EAK806,41.98,0.07,20.7,3.88,6.32,0.34,21.93,4.31,0.03,419.639110365,54.22,0,2.52,NAN,3.43,61.74
EAK806,42.04,0,21.21,4.11,6.23,0.17,22.44,4.45,0,0,54.22,0,2.52,NAN,3.43,61.74
173/033/0004/284,40.9,0.32,19.62,4.99,6.93,0.32,21.02,5.19,0.05,1918.35021881,54.28,14.34,6.17,NAN,11.67,71.6
Wesselton,39.8,0.25571973,17.2,8.01,9.59,0.342,17.9,6.26,0.028,1533,54.3,21.0305,11.34,NAN,7.08,16.9
AB1001,39.8,0.25571973,17.2,8.01,9.59,0.342,17.9,6.26,0.028,1533,54.3,13,11.34,NAN,7.08,16.9
173/033/0004/281,40.8,0.15,18.56,6.36,6.89,0.25,21.57,4.53,0.05,899.226665068,54.36,19.01,2.52,NAN,3.21,26.34
EAK130,41.77,0.06,20.38,4.16,6.78,0.36,21.75,4.91,0.09,359.690666027,54.37,0,4.84,NAN,7.17,61.42
Wesselton,40.7,0.69159426,19.8,4.38,7.31,0.385,19.5,5.78,0.1,4146,54.4,43.241,10.81,NAN,17.74,75.6
AB0927,40.7,0.69159426,19.8,4.38,7.31,0.385,19.5,5.78,0.1,4146,54.4,13,10.81,NAN,17.74,75.6
PulsatorDump,42.144,0.110578349,20.363,3.903,7.68,0.281,20.333,5.317,0.04,662.9,54.4,13.63465,3.9,NAN,15.8,162
EAF047,41.86,0.11,16.37,9.8,5.08,0.29,21.7,4.66,0,659.432887717,54.42,0,2.94,NAN,3.36,29.34
173/033/0004/281,41.38,0.17,19.76,4.57,6.45,0.31,21.42,4.85,0.02,1019.12355374,54.44,15.84,3.74,NAN,11.59,82.51
173/034/K007/203,42.62,0,21.19,3.4,10.56,0.36,18.31,4.93,0,0,54.47,20.64,8.65,NAN,28.22,163.22
173/033/0004/289,41.44,0.06,19.6,5.77,6.14,0.3,21.23,4.74,0.05,359.690666027,54.5,13.36,2.77,NAN,1.88,43.94
173/033/K061/73,42.5,0.5,18.57,5.52,6.27,0.27,22.04,4.88,0,2997.42221689,54.51,8.75,8.9,NAN,13.17,35.14
EAF044,41.77,0.31,20.94,4.45,6.58,0.33,20.2,4.59,0.07,1858.40177447,54.52,0,9.24,NAN,10.83,22.91
173/033/0004/281,41.16,0.3,21.7,1.86,9.2,0.32,20.53,4.44,0.05,1798.45333014,54.57,19.34,8.53,NAN,15.31,71.54
173/033/0004/281,41.53,0.34,21.36,1.92,9.43,0.37,20.41,4.17,0.05,2038.24710749,54.62,16.96,9.72,NAN,13.1,43.85
EAF044,41.5,0.21,19.82,5.96,6.15,0.32,20.63,5,0.05,1258.9173311,54.64,0,7.1,NAN,18.18,76.38
173/033/K017/6,41.78,0.22,19.85,4.54,7.07,0.5,19.92,5.39,-0.99,1318.86577543,54.67,11.26,2.25,NAN,35.94,132.94
EAF045,41.03,0.05,18.18,8.49,5.54,0.35,21.09,3.91,0,299.742221689,54.7,0,2.76,NAN,0.74,14.59
Barkley Commonage,40.55,0.12,18.76,4.81,9.17,0.37,19.58,5.67,,901.34,54.66,,8.45,0.961,12.88,76.44
EAK130,41.21,0.12,19.49,5.7,6.23,0.33,21.27,5.25,0.05,719.381332054,54.71,0,3.8,NAN,7.74,100.5
EAK130,41.82,0.03,20.69,3.75,7.04,0.33,21.62,4.96,0,179.845333014,54.72,0,4.6,NAN,1.84,26.37
173/033/0004/289,41.39,0.33,19.98,4.16,8.66,0.4,20.1,5.09,0.04,1978.29866315,54.77,17.32,9.3,NAN,9.16,56.95
173/033/0004/289,42.4,0.02,20.07,4.92,6.25,0.29,21.84,5.19,0.02,119.896888676,54.85,14.08,3.44,NAN,2.32,38.21
173/033/0004/289,40.82,0.02,21.04,5.08,5.94,0.3,21.94,3.79,0,119.896888676,54.88,14.3,2.84,NAN,0.63,8.57
EAK807,41.18,0.11,18.51,7.01,6.73,0.38,19.62,5.75,0.01,659.432887717,54.88,0,17.56,NAN,11.18,87.67
EAK807,42.13,0,18.28,6.72,6.6,0.31,20.26,5.83,0.06,0,54.88,0,17.56,NAN,11.18,87.67
EAK807,42.42,0.05,20.04,3.9,6.48,0.35,20.86,4.87,0.03,299.742221689,54.89,0,3.42,NAN,0.56,8.27
EAK807,42,0,21.03,3.85,6.63,0.19,20.99,5.02,0,0,54.89,0,3.42,NAN,0.56,8.27
PulsatorDump,42.055,0.035547211,19.798,5.313,6.542,0.265,20.892,5.485,0.045,213.1,54.9,9.81135,2.7,NAN,7.4,110.7
173/033/0087/5,43.46,0.1,21.01,4.29,5.98,0.45,21.98,3.94,0,599.484443379,54.95,0,2.95,NAN,168.34,165.05
Kamfersdam,42.116,0.163040094,17.928,7.416,5.738,0.214,21.175,5.193,0.034,977.4,55,16.3079,4.9,NAN,18.1,143.2
Wesselton,40.1,0.41152027,17.8,7.75,5.95,0.294,20.9,4.85,0.08,2467,55,28.9695,3.42,NAN,10.19,88.7
AB0939,40.1,0.41152027,17.8,7.75,5.95,0.294,20.9,4.85,0.08,2467,55,13,3.42,NAN,10.19,88.7
EAF047,42.29,0.09,17.85,7.16,6.89,0.42,20.64,4.92,0.01,539.535999041,55.03,0,6.66,NAN,8.45,104.59
Barkley Commonage,40.98,0.15,19.81,4.99,9.02,0.39,18.23,5.62,,904.43,55.07,,8.56,1.571,13.19,85.77
Kamfersdam,42.174,0.019616856,17.803,7.349,5.714,0.159,21.416,5.067,0.043,117.6,55.1,8.9996,2.2,NAN,17.2,33.3
Kamfersdam,41.296,0.163857463,18.728,5.925,6.897,0.326,20.272,5.853,0.013,982.3,55.1,16.34955,5.5,NAN,11.7,36.2
173/033/0004/284,42.1,0.03,20.22,4.79,6.53,0.29,21.58,5.18,0.03,179.845333014,55.1,14.5,3.41,NAN,0.48,9.6
173/033/0004/289,41.04,0.19,19.67,5.53,6.36,0.25,20.66,5.29,0.02,1139.02044242,55.16,15,3.08,NAN,4.69,104.6
Kamfersdam,42.446,0.33712301,20.12,3.984,7.493,0.44,20.383,5.03,0.049,2021,55.2,25.1785,7.1,NAN,11.8,68.1
PulsatorDump,42.517,0.170346372,22.08,2.381,6.295,0.324,22.229,4.487,0.06,1021.2,55.2,16.6802,3.8,NAN,19.9,87.2
Kamfersdam,42.503,0.251732971,19.432,5.125,6.328,0.227,20.935,5.41,0.07,1509.1,55.3,20.82735,6.4,NAN,14.5,48.1
EAK098,42.32,0.01,20.59,4.46,6.39,0.32,21.29,5.25,0,59.9484443379,55.33,0,4.33,NAN,1.83,14.85
173/033/0004/289,42.01,0.02,19.58,5.4,5.85,0.28,22.47,3.99,0.01,119.896888676,55.34,15.82,2.74,NAN,0.3,6.77
Kamfersdam,42.694,0.024554432,19.589,5.351,5.961,0.204,23.157,2.716,0.025,147.2,55.4,9.2512,3.3,NAN,3.1,33.2
Dutoitspan,41.517,0.78939596386,20.438,2.984,9.199,0.307,19.935,4.665,0.071,4732.306,55.417,48.224601,14.886,NAN,28.318,125.577
EAK130,42.1,0.23,20.7,3.91,6.79,0.36,22.01,4.37,0.02,1378.81421977,55.42,0,3.39,NAN,33.28,164.03
EAK807,42.1,0.03,21.07,4.13,6.39,0.37,21.72,4.74,0,179.845333014,55.43,0,2.98,NAN,4.67,68.05
EAK807,42.29,0,20.01,3.98,6.38,0.22,21.18,4.5,0,0,55.43,0,2.98,NAN,4.67,68.05
EAF047,41.93,0.01,20.6,4.51,6.24,0.34,20.26,5.1,0,59.9484443379,55.45,0,8.59,NAN,4.5,94.54
EAK130,42.28,0.1,19.98,5.37,6.39,0.33,21.54,4.89,0,599.484443379,55.45,0,3.64,NAN,7.56,109.27
173/033/K054/6,42.73,0.15,18.43,7.57,5.74,0.27,22.24,4.02,0,899.226665068,55.48,5.2,2.05,NAN,6.37,61.55
173/033/0004/234,41.16,0.42,20.46,4.48,9.22,0.44,19.56,5.21,0,2517.83466219,55.53,11.02,9.48,NAN,10.41,54.33
Kamfersdam,40.71,0.2500064875,20.12,5.01,6.8,0.31,20.72,5.31,0.05,1498.75,55.559,13.823,7.227,NAN,16.131,55.882
173/033/K144/5,42.27,0.72,20.06,4.67,6.9,0.33,20.7,4.84,0.01,4316.28799233,55.56,13.08,11.96,NAN,19.37,41.96
173/033/0004/289,40.56,0.2,21.36,2.66,11.02,0.4,18.84,4.97,0,1198.96888676,55.56,19.24,10.93,NAN,9.4,16.57
173/033/0004/234,41.09,0.35,19.06,6.15,9,0.38,18.87,5.79,0,2098.19555183,55.56,16.51,10.38,NAN,8.97,38.97
EAK130,42.12,0.16,20.38,4.06,6.71,0.37,22.45,4.39,0.05,959.175109406,55.63,0,3.5,NAN,29.54,171.09
173/033/0004/284,41.73,0.29,19.28,5.38,6.71,0.3,21.09,5.07,0.04,1738.5048858,55.63,15.99,3.6,NAN,14.88,77.06
173/033/0004/281,41.1,0.34,18.96,5.15,8.7,0.36,19.67,5.51,0.04,2038.24710749,55.64,16.98,9.64,NAN,8.76,47.48
Kamfersdam,40.7,0.500012975,21.94,1,9.73,0.3,19.97,4.3,0.04,2997.5,55.649,20.589,10.804,NAN,17.475,59.1
173/033/0087/5,42.3,0.12,18.59,6.74,6.27,0.36,20.59,5.95,0,719.381332054,55.69,0,5.46,NAN,5,58.31
EAK807,42.47,0.12,20.93,3.89,6.03,0.27,22.83,3.68,0,719.381332054,55.76,0,3.99,NAN,0.914,21.45
EAK807,41.8,0,20.97,3.94,6.73,0.24,20.91,5.02,0,0,55.76,0,3.99,NAN,0.914,21.45
Kamfersdam,42.491,0.097133463,19.764,5.043,6.32,0.188,20.859,5.616,0.041,582.3,55.8,12.94955,2.4,NAN,5.9,95.9
Kamfersdam,43.16,0.017431645,19.437,6.384,5.516,0.153,24.559,1.394,0.05,104.5,55.8,8.88825,2.7,NAN,0.42,11.6
EAF044,40.99,0.13,22.66,1.15,12.73,0.57,17.01,4.26,0.06,779.329776392,55.81,0,14.97,NAN,21.14,71.58
EAK090,40.06,0.25,20.37,5.39,6.51,0.3,20.99,5.25,0.06,1498.71110845,55.84,0,6.31,NAN,8.79,32.86
173/033/0004/289,41.2,0.01,19.64,5.49,6.17,0.29,20.99,5.46,0,59.9484443379,55.85,17.14,3.03,NAN,0.76,33.23
173/034/K007/203,42.57,0.39,19.85,4.31,6.54,0.08,21.36,4.27,0,2337.98932918,55.86,14.47,10.06,NAN,24.3,58.45
EAK807,41.29,0.05,19.4,5.72,6.93,0.41,20.07,5.75,0.02,299.742221689,55.87,0,3.38,NAN,0.523,8.88
EAK807,41.47,0,19.71,5.62,6.88,0.32,20.52,5.7,0.02,0,55.87,0,3.38,NAN,0.523,8.88
Kamfersdam,42.618,0.020484268,19.87,5.505,6.059,0.263,23.529,2.39,0.027,122.8,55.9,9.0438,3.5,NAN,1.04,8
173/033/0004/281,41.03,0.27,21.84,1.56,10.01,0.33,20.07,4.36,0.03,1618.60799712,55.95,18.35,9.8,NAN,6.34,23.82
173/033/0004/289,40.6,0.35,19.42,5.54,6.86,0.25,20.59,5.28,0.07,2098.19555183,55.97,16.02,4.03,NAN,20.64,85.68
173/033/K144/5,41.91,0.75,19.76,4.75,6.9,0.37,21.02,4.79,0.04,4496.13332534,55.98,13.82,12.29,NAN,18.81,40.19
Kamfersdam,42.785,0.014779366,19.568,5.258,5.63,0.117,22.97,2.923,0.019,88.6,56,8.7531,3,NAN,0.64,14.3
PulsatorDump,42.221,0.098517986,19.085,6.08,6.117,0.152,21.827,4.65,0.025,590.6,56,13.0201,4.7,NAN,5.3,34.3
173/033/K061/73,42.84,0.15,18.86,6.48,5.32,0.29,24.76,2.08,0,899.226665068,56.04,7.34,2.76,NAN,0.71,15.77
173/033/0004/234,40.57,0.31,18.9,5.67,7.24,0.46,20.22,5.43,0,1858.40177447,56.05,11.76,8.65,NAN,6.94,21.44
173/033/0004/289,42.36,0.03,19.69,5.33,6.07,0.32,22.11,4.88,0,179.845333014,56.06,19.11,3.32,NAN,0.37,8.11
173/033/0004/289,40.09,0.82,14.86,10.59,6.31,0.43,18.08,7.83,0.07,4915.77243571,56.08,11.77,9.27,NAN,30.69,167.16
Kamfersdam,42.02,0.072462264,18.281,6.658,6.086,0.181,22.776,2.693,0.06,434.4,56.1,11.6924,4,NAN,1.9,13.1
173/033/K054/6,42.83,0.12,19.5,5.79,5.97,0.3,22.35,4.29,0,719.381332054,56.1,3.51,2.46,NAN,2.34,21.45
EAF045,42.14,0.14,19.68,6.09,6.38,0.31,20.16,5.34,0.02,839.27822073,56.12,0,7.09,NAN,5.73,12.42
173/033/K144/5,41.52,0.67,19.46,4.57,6.98,0.45,20.79,4.79,0.03,4016.54577064,56.16,12.64,11.92,NAN,21.1,46.89
Wesselton,40.1,0.49842828,17.6,7.76,5.89,0.262,21.4,4.56,0.082,2988,56.2,33.398,3.28,NAN,14.8,106.2
AB0948,40.1,0.49842828,17.6,7.76,5.89,0.262,21.4,4.56,0.082,2988,56.2,13,3.28,NAN,14.8,106.2
173/034/K007/203,42.39,0.3,19.29,4.66,7.27,0.11,20.6,4.74,0,1798.45333014,56.21,14.76,8.54,NAN,10.09,44.46
Dutoitspan,41.928,0.08840412889,20.413,4.2,6.741,0.162,21.692,4.947,0.023,529.969,56.223,12.5047365,5.159,NAN,4.208,4.755
EAF047,42.96,0.03,18.94,6.99,5.07,0.26,23.88,1.92,0,179.845333014,56.27,0,2.53,NAN,0.726,22.51
173/033/K054/6,42.56,0.28,19.8,4.73,6.57,0.4,20.04,4.86,0,1678.55644146,56.29,4.52,4.26,NAN,9.15,53.79
Kamfersdam,42.966,0.324495493,22.145,2.131,6.071,0.221,21.803,4.689,0.067,1945.3,56.3,24.53505,6.8,NAN,16.3,28.7
173/033/0004/289,41.19,0.33,19.72,4.93,8.64,0.36,20,5.17,0.04,1978.29866315,56.34,24.52,8.8,NAN,10.92,33.09
PulsatorDump,42.493,0.034579713,18.194,8.022,5.794,0.097,22.67,3.543,0.019,207.3,56.4,9.76205,1.9,NAN,4.2,36.8
EAK130,41.4,0.04,20.36,4.05,7.09,0.36,21.42,5.11,0.02,239.793777351,56.43,0,8.12,NAN,5.04,46.04
EAK130,41.28,0.19,19.79,5.43,6.42,0.35,21.57,4.83,0.03,1139.02044242,56.53,0,4.27,NAN,27.57,150.24
EAK130,40.86,0.17,21.15,3.98,7.42,0.35,21.43,4.95,0,1019.12355374,56.58,0,4.66,NAN,5.22,102.16
EAF047,41.65,0.02,20.18,5.17,6.2,0.32,20.31,4.96,0,119.896888676,56.59,0,6.12,NAN,3.94,91.34
Kamfersdam,42.396,0.097767341,20.031,4.855,6.345,0.366,20.72,5.475,0.023,586.1,56.6,12.98185,2.9,NAN,2.1,22.7
173/033/K115/1,42.87,0.08,20.3,4.67,6.5,0.32,20.15,5.2,0,479.587554703,56.62,10.5,2.02,NAN,14.59,91.89
Kamfersdam,42.306,0.018415824,18.784,6.846,4.915,0.143,22.629,4.587,0.027,110.4,56.7,8.9384,1.7,NAN,2.2,17.6
173/033/K115/1,41.22,0.4,17.86,6.95,6.58,0.36,20.39,6.03,0,2397.93777351,56.7,11.45,8.23,NAN,18.97,75.65
PulsatorDump,43.077,0.007156149,21.356,4.192,5.656,0.204,23.903,2.819,0,42.9,56.8,8.36465,2.7,NAN,0.55,2.9
Barkley Commonage,41.69,0.09,18.89,6.25,6.7,0.3,20.47,5.46,,490.45,56.88,,4.33,0.46,24.42,271.4
Kamfersdam,41.705,0.255185938,17.124,7.448,6.794,0.233,19.819,5.855,0.048,1529.8,56.9,21.0033,6.9,NAN,5.5,61
173/033/0004/289,41.27,0.29,19.69,3.93,10.91,0.45,18.71,4.93,0.05,1738.5048858,56.91,26.74,11.11,NAN,7.49,23.8
EAK806,41.78,0.15,21.33,3.57,8.66,0.52,20.39,4.96,0.07,899.226665068,56.92,0,4.51,NAN,27.46,35.19
EAK806,41.48,0,20.83,3.29,8.46,0.42,20.43,4.81,0,0,56.92,0,4.51,NAN,27.46,35.19
EAK807,41.77,0.04,21.03,4.04,6.46,0.37,22.25,3.86,0.07,239.793777351,57.02,0,2.79,NAN,18.1,110.57
EAK807,41.29,0,20.95,3.98,6.4,0.22,22.26,3.72,0.02,0,57.02,0,2.79,NAN,18.1,110.57
173/033/0004/289,41.55,0.21,20.78,3.61,8.62,0.41,20.31,5.15,0.04,1258.9173311,57.04,19.09,8.06,NAN,8.84,34.53
173/033/K054/6,42.53,0.1,19.79,5.74,5.87,0.27,22.28,4.3,0,599.484443379,57.04,4.64,2.39,NAN,2.3,20.86
PulsatorDump,42.125,0.026506109,20.076,5.187,6.339,0.184,21.024,5.652,0.02,158.9,57.1,9.35065,2,NAN,3.3,98
173/034/K007/203,42.82,0.31,20.3,5.35,5.94,0.1,21.32,4.86,0,1858.40177447,57.11,15.81,8.73,NAN,15.57,38.22
EAF047,41.82,0.03,20.43,5.27,6.55,0.35,20.27,5.12,0,179.845333014,57.12,0,6.94,NAN,4.36,97.44
173/033/0004/281,39.84,0.74,15.19,9.98,7.04,0.38,18.62,7.03,0.09,4436.184881,57.13,23.13,8.17,NAN,32.83,103.31
EAF047,42.51,0.05,20.64,4.47,6.3,0.38,20.54,5.12,0,299.742221689,57.19,0,13.26,NAN,8.89,117.28
EAK130,42.66,0.16,20.36,4.02,6.71,0.34,21.98,4.36,0.05,959.175109406,57.32,0,3.75,NAN,29.3,161.48
Barkley Commonage,41.77,0.08,19.32,6.32,6.54,0.29,19.89,5.48,,518.52,57.32,,4.3,0.468,18.32,287.39
Dutoitspan,41.766,0.15661807581,18.666,6.332,6.102,0.213,22.677,3.983,0.051,938.901,57.342,15.9806585,3.454,NAN,7.345,36.808
173/033/K061/73,42.8,0.19,18.08,7.86,5.58,0.29,23.6,2.03,0,1139.02044242,57.4,30.26,1.73,NAN,3.27,28.88
173/033/K061/73,42.35,0.14,16.94,8.79,5.51,0.31,23.03,3.45,0,839.27822073,57.45,313.61,2.11,NAN,2.94,28.89
173/033/K144/5,42.56,0.22,21.21,3.33,6.76,0.43,20.59,4.65,0,1318.86577543,57.45,12.97,6.39,NAN,5.58,6.98
173/033/0004/284,41.75,0.28,21.23,2.68,8.36,0.39,20.39,4.78,0.04,1678.55644146,57.47,17.59,10.38,NAN,9.92,35.28
173/033/0004/281,40.05,0.38,18.01,6.72,8.94,0.37,18.59,5.78,0.03,2278.04088484,57.55,19.58,9.7,NAN,12.81,70.26
EAK807,42.92,0.02,21.55,3.74,6.39,0.4,22.35,3.68,0.01,119.896888676,57.66,0,1.649,NAN,81.66,64.68
EAK807,42.11,0,21.2,3.39,6.24,0.3,22.33,3.6,0.06,0,57.66,0,1.649,NAN,81.66,64.68
173/033/0004/284,41.28,0.31,20.35,3.8,6.58,0.32,21.85,4.61,0.06,1858.40177447,57.68,18.23,9.49,NAN,12.55,61.16
173/033/K144/5,42.19,0.44,19.19,5.68,6.03,0.29,20.64,5.13,0,2637.73155087,57.72,11.15,7.73,NAN,17,47.54
173/033/0004/281,41.06,0.37,20.75,2.38,11.38,0.38,18.41,4.79,0.08,2218.0924405,57.72,20.59,12.55,NAN,10.69,39.88
173/033/K144/5,41.69,0.36,18.38,7.32,6.22,0.35,20.65,5.66,0,2158.14399616,57.74,11.84,4.42,NAN,8.84,58.22
173/033/K144/5,41.53,0.73,19.61,4.62,7.12,0.3,20.6,4.8,0,4376.23643666,57.79,13.46,12.43,NAN,20.5,44.11
173/033/K144/5,42.46,0.17,21.53,3.41,6.85,0.32,20.77,4.65,0,1019.12355374,57.81,13.04,6.49,NAN,5.76,7.23
173/033/K144/5,42.11,0.69,19.81,4.69,6.95,0.31,20.82,4.81,0.01,4136.44265931,57.81,14.05,12.07,NAN,19.97,41.93
173/033/K144/5,42.01,0.72,19.68,4.65,6.94,0.35,20.75,4.82,0,4316.28799233,57.84,13.67,12.22,NAN,20.44,46.13
EAK098,41.79,0.01,20.64,5.22,7.69,0.39,19.99,5.71,0,59.9484443379,57.93,0,7.22,NAN,1.91,48.56
Kamfersdam,42.077,0.184124878,19.354,5.263,5.258,0.162,21.481,5.694,0.029,1103.8,58,17.3823,3.7,NAN,10.5,38.5
EAK807,42.59,0.02,20.11,4.06,6.36,0.38,20.56,4.92,0,119.896888676,58.03,0,3.55,NAN,4.06,49.62
EAK807,42.22,0,20.96,3.84,6.32,0.17,21.47,5.01,0,0,58.03,0,3.55,NAN,4.06,49.62
173/033/K061/73,42.73,0.09,18.01,7.56,5.52,0.28,23.54,1.74,0,539.535999041,58.07,13.43,2.15,NAN,0.72,7.61
EAF044,42.21,0.3,22.31,1.86,8.82,0.43,19.98,4.38,0.03,1798.45333014,58.1,0,15.44,NAN,27.5,71.5
173/033/K144/5,41.67,0.71,19.88,4.32,6.84,0.34,20.92,4.91,0,4256.33954799,58.1,13.17,11.86,NAN,20.07,44.61
173/033/K144/5,41.55,0.76,19.8,4.56,7.06,0.33,20.59,4.79,0,4556.08176968,58.12,13.85,12.22,NAN,20.17,43.28
EAK130,41.88,0.29,19.99,4.13,7.41,0.43,21.37,4.79,0.05,1738.5048858,58.12,0,6.27,NAN,19.16,120.17
173/033/0004/289,41.07,0.49,19.66,5.31,7.25,0.39,20.41,5.26,0.08,2937.47377256,58.17,16.55,6.66,NAN,23.18,102.53
EAF047,42.01,0.13,19.23,6.47,6.87,0.36,19.31,5.95,0.07,779.329776392,58.19,0,4.36,NAN,6.64,111.6
173/033/0004/234,41.47,0.34,20.7,4.83,8.21,0.41,20.33,5.15,0,2038.24710749,58.2,10.55,8.05,NAN,8.99,26.25
EAF045,42.12,0.05,18.34,7.47,6.56,0.37,19.86,5.94,0,299.742221689,58.21,0,24.82,NAN,44,78.69
EAF044,42.05,0.19,21.52,3.84,6.3,0.37,21.28,4.32,0.07,1139.02044242,58.22,0,18.5,NAN,22.59,32.82
EAK130,41.89,0.09,19.04,5.94,6.29,0.35,21.4,5.26,0.03,539.535999041,58.25,0,4.79,NAN,8.25,97.88
Kamfersdam,42.042,0.388683981,17.983,6.88,6.212,0.1,20.822,5.765,0.062,2330.1,58.3,27.80585,4.3,NAN,11.4,48.9
Kamfersdam,41.691,0.112530026,18.16,7.1,6.798,0.333,19.717,6.255,0.009,674.6,58.3,13.7341,4.9,NAN,8.3,42.6
Kamfersdam,42.229,0.264460574,19.566,4.853,5.999,0.23,21.804,5.148,0.043,1585.4,58.3,21.4759,3.3,NAN,15,153.9
EAK098,42.16,0.01,20.7,4.03,6.5,0.3,21.1,5.03,0,59.9484443379,58.34,0,4.74,NAN,1.82,25.32
EAK090,41.4,0.18,20.72,4.52,6.89,0.34,20.92,4.86,0.03,1079.07199808,58.35,0,7.68,NAN,10.83,17.11
Dutoitspan,41.28,0.03603162724,18.573,7.047,6.208,0.307,20.787,5.651,0.03,216.004,58.428,9.836034,2.295,NAN,2.1389,112.812
173/033/K144/5,42.25,0.3,18.66,6.52,6.44,0.37,20.69,5.63,0,1798.45333014,58.45,11.78,8.05,NAN,5.7,18.55
173/034/K007/203,43.11,0,21.03,3.43,5.48,0.06,21.77,4.69,0,0,58.57,12.54,3.72,NAN,1.39,2.22
173/033/0004/281,40.45,0.33,18.82,5.21,8.65,0.32,19.27,5.67,0.01,1978.29866315,58.6,16.59,9.62,NAN,10.21,18.37
173/033/K144/5,42.31,0.73,19.48,4.5,6.92,0.3,21.18,4.88,0.01,4376.23643666,58.67,13.03,12.32,NAN,19.82,44.77
Kamfersdam,41.731,0.224943285,19.734,4.405,7.936,0.424,20.291,5.161,0.055,1348.5,58.7,19.46225,6,NAN,21.1,69.7
EAK807,42.24,0.04,20.73,4.18,6.36,0.36,21.99,3.87,0.04,239.793777351,58.81,0,2.81,NAN,12.83,107.51
EAK807,42.39,0,20.89,3.69,6.7,0.25,22.44,3.68,0.06,0,58.81,0,2.81,NAN,12.83,107.51
