,Data Source,Unnamed: 1,T (C),P (kbar),T_K,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MnO_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Cr2O3_Liq,P2O5_Liq,H2O_Liq,Unnamed: 17,SiO2_Amp,TiO2_Amp,Al2O3_Amp,FeOt_Amp,MnO_Amp,MgO_Amp,CaO_Amp,Na2O_Amp,K2O_Amp,Cr2O3_Amp,SiO2_Amp_cat_prop,MgO_Amp_cat_prop,FeOt_Amp_cat_prop,CaO_Amp_cat_prop,Al2O3_Amp_cat_prop,Na2O_Amp_cat_prop,K2O_Amp_cat_prop,MnO_Amp_cat_prop,TiO2_Amp_cat_prop,Cr2O3_Amp_cat_prop,F_Amp_cat_prop,Cl_Amp_cat_prop,Si_Amp_13_cat,Mg_Amp_13_cat,Fet_Amp_13_cat,Ca_Amp_13_cat,Al_Amp_13_cat,Na_Amp_13_cat,K_Amp_13_cat,Mn_Amp_13_cat,Ti_Amp_13_cat,Cr_Amp_13_cat,F_Amp_13_cat,Cl_Amp_13_cat,cation_sum_Si_Mg,Si_T,Al_IV_T,Ti_T,Cr_C,Fe3_C,Mg_C,Fe2_C,Mn_C,Ca_B,Na_B,Na_A,K_A,Al_VI_C,Ti_C,Charge,Sum_input,H2O_calc,Fe3_calc,Fe2_calc,Fe2O3_calc,FeO_calc,"O=F,Cl",Total_recalc,Total,Fail Msg,Input_Check,Mgno_Fe2,Mgno_FeT,Na_calc,B_Sum,A_Sum,class,classification
114,Pilet et al. (2010),Calib data,1130,15.0,1403.15,39.23,4.4,15.59,12.63,0.27,4.87,7.19,6.87,2.98,,1.68,4.289999999999992,,39.29,6.2,14.6,10.04,0.16,11.69,10.84,2.59,2.03,,0.6539178483456494,0.29004565303691937,0.13974333992149873,0.1932987392785178,0.28638400957228743,0.08357669533228997,0.043102075481713464,0.0022555225058855043,0.07759893864677464,0.0,0.0,0.0,5.862932869238678,2.6005073834153674,1.2529185783133387,1.7330885446322586,2.5676776175991636,0.7493365648386797,0.38644697604364703,0.02022268863056595,0.6957408628028885,0.0,0.0,0.0,1.4499453120290149,5.862932869238678,2.137067130761322,0.0,0.0,0.0,2.6005073834153674,1.2529185783133387,0.02022268863056595,1.7330885446322586,0.2669114553677414,0.4824251094709383,0.38644697604364703,0.43061048683784175,0.6957408628028885,46.28698571182914,97.44,1.8960823311148656,0.0,1.2529185783133387,0.0,10.04,-0.0,99.33608233111488,,,True,0.6748559357940122,0.6748559357940122,0.2669114553677414,2.0,0.8688720855145853,N/A,kaersutite
115,Pilet et al. (2010),Calib data,1100,15.0,1373.15,39.49,4.1,16.4,12.63,0.19,4.34,6.96,6.33,2.67,,1.67,5.219999999999999,,38.76,5.45,15.87,11.3,0.21,10.88,10.66,2.66,2.01,,0.6450968643898541,0.2699483922191346,0.15728085070845976,0.1900889816152214,0.3112954953364522,0.08583552493586538,0.042677424491745844,0.002960373288974724,0.06821197026208416,0.0,0.0,0.0,5.764568418053206,2.4122516511725545,1.4054574976365175,1.6986300825929663,2.7817282646320116,0.7670239672615747,0.38136432986952484,0.026453816952610173,0.6095403515531009,0.0,0.0,0.0,1.4547939462049595,5.764568418053206,2.235431581946794,0.0,0.0,0.0,2.4122516511725545,1.4054574976365175,0.026453816952610173,1.6986300825929663,0.30136991740703367,0.46565404985454106,0.38136432986952484,0.5462966826852176,0.6095403515531009,46.07559426616166,97.79999999999998,1.9024228527295624,0.0,1.4054574976365175,0.0,11.3,-0.0,99.70242285272954,,,True,0.6318584148624974,0.6318584148624974,0.30136991740703367,2.0,0.8470183797240659,N/A,kaersutite
116,Pilet et al. (2010),Calib data,1040,15.0,1313.15,38.54,2.2,16.63,11.98,0.3,1.97,5.87,9.01,2.77,,2.2,8.529999999999987,,37.93,4.33,16.6,15.63,0.29,7.95,10.0,3.09,1.81,,0.6312828706477598,0.1972508932115919,0.2175486457144448,0.1783198701831345,0.3256146958150666,0.09971119250068572,0.03843091459206965,0.0040881345419174755,0.05419409747427971,0.0,0.0,0.0,5.7390181128863595,1.7932158491212757,1.9777435381828017,1.6211131529966294,2.9601763709938242,0.9064784844102511,0.34937699911351,0.03716539648843398,0.49268073232730264,0.0,0.0,0.0,1.4299793374050604,5.7390181128863595,2.2609818871136405,0.0,0.0,0.07834414906184861,1.7932158491212757,1.899399389120953,0.03716539648843398,1.6211131529966294,0.3788868470033706,0.5275916374068805,0.34937699911351,0.6991944838801838,0.49268073232730264,45.92165585093815,97.63000000000001,1.8699729796835407,0.07834414906184861,1.899399389120953,0.6880871103640499,15.010850435763878,-0.0,99.56891052581148,,Low Mg# (<54),False,0.48562217654035583,0.47553305802194706,0.3788868470033706,2.0,0.8769686365203906,N/A,low-Mg
117,Pilet et al. (2010),Calib data,1010,15.0,1283.15,40.98,1.95,17.21,12.09,0.34,1.5,5.03,10.02,2.59,,1.56,6.72999999999999,,37.78,3.89,15.29,17.46,0.38,7.42,10.24,3.24,1.67,,0.6287863657546102,0.18410083366415242,0.24301979233360244,0.18259954706752973,0.2999185963260462,0.10455154165120445,0.035458357662296304,0.005356865951478072,0.04868707602192796,0.0,0.0,0.0,5.797857589354034,1.6975406494145735,2.2408153612772375,1.6836977190298184,2.765462809949019,0.9640395884119178,0.3269512815082331,0.04939411476369411,0.44892947524144394,0.0,0.0,0.0,1.4098695300518171,5.797857589354034,2.2021424106459664,0.0,0.0,0.08257675288023592,1.6975406494145735,2.1582386083970015,0.04939411476369411,1.6836977190298184,0.31630228097018165,0.6477373074417362,0.3269512815082331,0.5633203993030524,0.44892947524144394,45.917423247119764,97.36999999999999,1.8436755392985302,0.08257675288023592,2.1582386083970015,0.7150621964565844,16.81657790900402,-0.0,99.28531564475914,,Low Mg# (<54),False,0.4402587741441524,0.43102772954149055,0.31630228097018165,2.0,0.9746885889499692,N/A,low-Mg
118,Pilet et al. (2010),Calib data,980,15.0,1253.15,45.3,0.61,18.96,10.08,0.43,0.57,2.59,11.94,3.51,,1.01,4.999999999999986,,39.2,3.25,14.12,21.37,0.51,5.24,8.92,3.69,1.68,,0.6524199454097597,0.130011909487892,0.29744175041060045,0.15906132420335597,0.27696864487402045,0.11907258910276061,0.035670683157280114,0.007189477987510045,0.040676863000325414,0.0,0.0,0.0,6.037878136177629,1.2032067248444136,2.752701008339992,1.4720471047458843,2.5632308408984734,1.1019678160055009,0.33011749480251157,0.06653566043885065,0.3764476293006409,0.0,0.0,0.0,1.404708591170108,6.037878136177629,1.9621218638223707,0.0,0.0,0.23193810784520252,1.2032067248444136,2.5207629004947893,0.06653566043885065,1.4720471047458843,0.5279528952541157,0.5740149207513852,0.33011749480251157,0.6011089770761027,0.3764476293006409,45.7680618921548,97.98,1.8369266192224492,0.23193810784520252,2.5207629004947893,2.001084559565225,19.569398572661914,-0.0,100.01740975144959,,Low Ca (<1.5),False,0.3230978890529532,0.30415439539988026,0.5279528952541157,2.0,0.9041324155538968,N/A,low-Ca
119,Pilet et al. (2010),Calib data,1070,15.0,1343.15,38.87,2.99,6.63,12.48,0.32,2.64,6.48,8.13,2.88,,2.33,16.250000000000014,,38.17,4.84,16.2,13.66,0.29,9.38,10.38,2.99,1.85,,0.6352772784767992,0.23273124255657007,0.1901288867856248,0.18509602525009364,0.3177685585665107,0.09648429306700658,0.03928021657200489,0.0040881345419174755,0.06057723597586923,0.0,0.0,0.0,5.732867514878791,2.100212655722526,1.7157605908821796,1.6703430552934528,2.867606175092155,0.870693299067972,0.35447242517941624,0.03689213278335204,0.5466609306409981,0.0,0.0,0.0,1.4405713369032913,5.732867514878791,2.267132485121209,0.0,0.0,0.007485099033964104,2.100212655722526,1.7082754918482155,0.03689213278335204,1.6703430552934528,0.32965694470654716,0.5410363543614248,0.35447242517941624,0.6004736899709457,0.5466609306409981,45.992514900966036,97.75999999999999,1.8838240559504578,0.007485099033964104,1.7082754918482155,0.06622766032480883,13.600407505949663,-0.0,99.65045922222492,,,True,0.5514557415813818,0.5503740513881243,0.32965694470654716,2.0,0.8955087795408411,N/A,kaersutite
120,"Scaillet, B., Evans, B.W. (1999)",Calib data,780,3.89,1053.15,65.61,0.078795,13.5177,0.77044,0.05253,0.218875,2.03992,3.09051,2.16248,,,8.5,,47.25,1.02,10.49,12.35,0.4,13.26,10.15,1.82,0.4,,0.786399041342121,0.32899960301707026,0.17189544303092724,0.18099466823588153,0.20576494934337639,0.058729569692960525,0.008493019799352408,0.005638806264713761,0.012766277003179054,0.0,0.0,0.0,6.763764618797691,2.829703188202699,1.4784610033614312,1.5567228199001508,1.769770321416189,0.5051290307888922,0.07304788511385897,0.04849898880908373,0.10980187941290682,0.0,0.0,0.0,1.5114641200013876,6.763764618797691,1.2362353812023086,0.0,0.0,0.7914741264595548,2.829703188202699,0.6869868769018763,0.04849898880908373,1.5567228199001508,0.4432771800998492,0.061851850689042975,0.07304788511385897,0.5335349402138805,0.10980187941290682,45.208525873540445,97.14000000000001,1.9765300030787378,0.7914741264595548,0.6869868769018763,7.347534887022188,5.73859432913569,-0.0,99.85265921923664,,,True,0.8046495812301708,0.6568234316007676,0.4432771800998492,2.0,0.13489973580290193,N/A,Mg-Hornblende
121,"Scaillet, B., Evans, B.W. (1999)",Calib data,780,3.89,1053.15,67.3964,0.141552,12.7928,0.849312,0.017694,0.274257,1.53938,2.90182,2.54794,,,8.08,,49.07,0.85,9.57,12.13,0.41,13.87,9.65,1.66,0.46,,0.8166899673790027,0.3441345772131798,0.16883333797288647,0.1720786747267248,0.187718833671698,0.053566530599073875,0.00976697276925527,0.005779776421331604,0.010638564169315879,0.0,0.0,0.0,6.922026204653283,2.9167844060112476,1.4309821797101352,1.4584887084423148,1.5910501385888,0.45401430568459367,0.08278201539060345,0.04898770089449142,0.09016937014204263,0.0,0.0,0.0,1.5337950568274143,6.922026204653283,1.0779737953467166,0.0,0.0,0.9307849738607175,2.9167844060112476,0.5001972058494177,0.04898770089449142,1.4584887084423148,0.45401430568459367,0.0,0.08278201539060345,0.5130763432420835,0.09016937014204263,45.06921502613928,97.67,2.0057319973896957,0.9307849738607175,0.5001972058494177,8.76846938393071,4.24001933286302,-0.0,100.55422071418343,,Low B Cations,False,0.853614311498433,0.6708695944235686,0.45401430568459367,1.9125030141269086,0.08278201539060345,N/A,low-Ca
122,"Scaillet, B., Evans, B.W. (1999)",Calib data,780,3.89,1053.15,69.5481,0.13494,11.8747,0.890604,0.062972,0.2249,1.41237,3.01366,2.78876,,,7.27,,48.86,1.06,8.71,13.96,0.52,13.76,8.79,1.67,0.31,,0.8131948605285932,0.3414053195712584,0.1943044845920441,0.15674316589097523,0.170849638587303,0.053889220542441794,0.006582090344498116,0.007330448144127888,0.013266915317029214,0.0,0.0,0.0,6.863064724202145,2.881334990092546,1.6398581922801614,1.322854514706186,1.4419079419279925,0.45480514753767004,0.055550415094203845,0.06186627893572162,0.11196787256143607,0.0,0.0,0.0,1.5403516667403556,6.863064724202145,1.136935275797855,0.0,0.0,1.4519622725005945,2.881334990092546,0.18789591977956688,0.06186627893572162,1.322854514706186,0.45480514753767004,0.0,0.055550415094203845,0.3049726661301375,0.11196787256143607,44.548037727499405,97.64,2.014306025737388,1.4519622725005945,0.18789591977956688,13.73669663438305,1.599545041437719,-0.0,101.03054770155816,,Low B Cations,False,0.9387807808219304,0.6372952611992639,0.45480514753767004,1.777659662243856,0.055550415094203845,N/A,low-Ca
123,"Scaillet, B., Evans, B.W. (1999)",Calib data,834,2.3000000000000003,1107.15,66.0765,0.296307,14.0162,1.43664,0.053874,0.368139,1.93049,3.44794,2.16394,,,7.8,,46.68,1.67,9.95,11.13,0.27,14.17,10.44,2.09,0.4,,0.7769123227481526,0.3515780071456927,0.1549146786181555,0.18616594447119242,0.19517266405782602,0.06744219816389421,0.008493019799352408,0.0038061942286817885,0.020901649603244137,0.0,0.0,0.0,6.718524249405991,3.0403499821071494,1.3396595657067514,1.6099119240624113,1.6877995597435531,0.5832215946769714,0.07344530110012346,0.032914921638638066,0.18075172139791726,0.0,0.0,0.0,1.5032855164017527,6.718524249405991,1.2814757505940086,0.0,0.0,0.6371577547467098,3.0403499821071494,0.7025018109600416,0.032914921638638066,1.6099119240624113,0.39008807593758865,0.19313351873938278,0.07344530110012346,0.40632380914954447,0.18075172139791726,45.36284224525329,96.8,1.9658349060638305,0.6371577547467098,0.7025018109600416,5.882955170087489,5.8364418514492895,-0.0,99.35523192760061,,,True,0.8123084081872353,0.6941423183939436,0.39008807593758865,2.0,0.26657881983950626,N/A,Mg-Hornblende
124,"Scaillet, B., Evans, B.W. (1999)",Calib data,834,2.3000000000000003,1107.15,66.9023,0.314475,13.7291,0.907485,0.080865,0.242595,1.7341,3.68385,2.26422,,,7.76,,47.08,1.82,9.79,10.44,0.3,14.52,10.46,2.07,0.4,,0.7835696691298848,0.3602620087336244,0.14531080366339114,0.1865225842115587,0.1920342091584037,0.06679681827715839,0.008493019799352408,0.00422910469853532,0.022779043280182234,0.0,0.0,0.0,6.754083078909487,3.1053263455995,1.252525817258203,1.607756246176159,1.6552644311625926,0.5757640677334135,0.07320671482772888,0.03645333096549361,0.19634699610472442,0.0,0.0,0.0,1.5081848386640215,6.754083078909487,1.2459169210905134,0.0,0.0,0.5793921438955252,3.1053263455995,0.6731336733626778,0.03645333096549361,1.607756246176159,0.392243753823841,0.18352031390957246,0.07320671482772888,0.40934751007207915,0.19634699610472442,45.420607856104475,96.88,1.9722417120991051,0.5793921438955252,0.6731336733626778,5.367032997005423,5.610675207709241,-0.0,99.38994991681376,,,True,0.8218497297881782,0.7125818475593153,0.392243753823841,2.0,0.25672702873730135,N/A,Mg-Hornblende
125,"Scaillet, B., Evans, B.W. (1999)",Calib data,834,2.3000000000000003,1107.15,68.85,0.293408,12.9008,1.54039,0.073352,0.284239,1.63208,3.48422,2.62233,,,6.56,,48.77,1.77,8.91,10.24,0.33,14.34,10.09,1.97,0.44,,0.8116969575927035,0.3557959507741167,0.14252707179244495,0.17992474901478273,0.1747727072115809,0.06356991884347925,0.009342321779287649,0.004652015168388852,0.022153245387869534,0.0,0.0,0.0,6.980732186872491,3.0599058211255064,1.2257571107731726,1.5473835092193262,1.5030750715600463,0.5467121373765474,0.08034555967563159,0.040008123371686063,0.1905216862970974,0.0,0.0,0.0,1.5115979479271044,6.980732186872491,1.0192678131275086,0.0,0.0,0.43259246660993966,3.0599058211255064,0.793164644163233,0.040008123371686063,1.5473835092193262,0.4526164907806738,0.09409564659587366,0.08034555967563159,0.4838072584325377,0.1905216862970974,45.56740753339006,96.86,1.976705008827752,0.43259246660993966,0.793164644163233,4.016264794315433,6.626113676883649,-0.0,99.23908348002684,,,True,0.7941473815990034,0.7139865803141626,0.4526164907806738,2.0,0.17444120627150525,N/A,Mg-Hornblende
126,"Scaillet, B., Evans, B.W. (1999)",Calib data,899,2.25,1172.15,61.5648,0.334739,15.0994,3.0217,0.072376,0.977076,3.58261,4.17067,1.64655,,,6.96,,45.64,1.96,10.56,12.44,0.22,13.86,10.75,2.2,0.37,,0.7596032221556487,0.343886462882096,0.17314812237285304,0.1916938604468696,0.20713802336187367,0.07099178754094129,0.007856043314400978,0.0031013434455925684,0.02453127737865779,0.0,0.0,0.0,6.533536237402401,2.957852996484425,1.4892900648194127,1.6488065705710588,1.7816456569761574,0.6106180212617243,0.06757178245187088,0.026675426321792865,0.21099961799581282,0.0,0.0,0.0,1.5114084515967217,6.533536237402401,1.4664637625975994,0.0,0.0,0.7534796873717013,2.957852996484425,0.7358103774477114,0.026675426321792865,1.6488065705710588,0.35119342942894116,0.2594245918327831,0.06757178245187088,0.31518189437855804,0.21099961799581282,45.2465203126283,98.00000000000001,1.9764572059341745,0.7534796873717013,0.7358103774477114,6.994561415600724,6.146204363862092,-0.0,100.67722298539702,,,True,0.8007911650420934,0.6651130750035339,0.35119342942894116,2.0,0.326996374284654,N/A,Mg-Hornblende
127,"Scaillet, B., Evans, B.W. (1999)",Calib data,899,2.25,1172.15,63.0299,0.302148,15.4279,2.06926,0.09156,1.08041,3.68987,4.19345,1.66639,,,6.24,,47.67,1.69,10.15,8.17,0.3,17.32,10.27,2.08,0.2,,0.7933892550429399,0.4297340214370782,0.11371544692815187,0.18313450667807912,0.19909573268210395,0.06711950822052631,0.004246509899676204,0.00422910469853532,0.021151968760169216,0.0,0.0,0.0,6.60600635832891,3.5780994763408374,0.9468302736302222,1.524835013652085,1.6577331589182522,0.5588579568659636,0.035357765711673775,0.03521284457911011,0.17611788820267021,0.0,0.0,0.0,1.5613155295489782,6.60600635832891,1.3939936416710896,0.0,0.0,1.1341325981367731,3.5780994763408374,-0.18730232450655093,0.03521284457911011,1.524835013652085,0.47516498634791504,0.08369297051804858,0.035357765711673775,0.2637395172471626,0.17611788820267021,44.86586740186323,97.84999999999998,2.0417203078717407,1.1341325981367731,-0.18730232450655093,10.875809837893614,-1.6161925044405088,-0.0,100.98133764132483,,unbalanced charge (Fe2<0),False,1.055238433949146,0.7907524920942081,0.47516498634791504,2.0,0.11905073622972236,N/A,Mg-Hornblende
128,"Scaillet, B., Evans, B.W. (1999)",Calib data,899,2.25,1172.15,63.9735,0.34903,14.6225,2.89328,0.07348,0.82665,3.06779,4.21592,1.82782,,,6.04,,45.74,2.26,10.06,13.48,0.21,13.83,10.4,2.22,0.33,,0.7612675587510818,0.34314211988884474,0.18762352810177324,0.1854526649904599,0.1973303518011789,0.07163716742767712,0.007006741334465737,0.002960373288974724,0.02828606473253398,0.0,0.0,0.0,6.508229122604623,2.9335908409346665,1.6040311919781416,1.5854720476144748,1.6870167756434995,0.6124405197019032,0.059902037704509886,0.025308825302755297,0.2418232435363129,0.0,0.0,0.0,1.5206099965643873,6.508229122604623,1.4917708773953766,0.0,0.0,0.9695918394392677,2.9335908409346665,0.6344393525388738,0.025308825302755297,1.5854720476144748,0.4145279523855252,0.19791256731637796,0.059902037704509886,0.19524589824812288,0.2418232435363129,45.03040816056073,98.53,1.988489995507276,0.9695918394392677,0.6344393525388738,9.055530243449697,5.331718307595456,-0.0,101.42573854655242,,,True,0.8221877848176963,0.6465040101745813,0.4145279523855252,2.0,0.2578146050208878,N/A,Mg-Hornblende
129,"Scaillet, B., Evans, B.W. (1999)",Calib data,899,2.25,1172.15,65.3632,0.434092,14.0849,2.68768,0.027708,0.701936,2.72462,4.17467,2.15199,,,5.66,,45.12,2.58,9.55,14.21,0.22,14.16,10.92,2.16,0.33,,0.7509486718593967,0.35132989281460897,0.19778414943072684,0.19472529823998289,0.18732652680927023,0.06970102776746963,0.007006741334465737,0.0031013434455925684,0.032291171243335255,0.0,0.0,0.0,6.41085480453951,2.99930609871376,1.6884848620880737,1.6623714250618158,1.5992080543126164,0.5950382302934398,0.05981660668897974,0.026476193745005882,0.27566998660103365,0.0,0.0,0.0,1.5227817556029306,6.41085480453951,1.5891451954604898,0.0,0.0,1.0481446763002396,2.99930609871376,0.6403401857878341,0.026476193745005882,1.6623714250618158,0.3376285749381842,0.2574096553552556,0.05981660668897974,0.010062858852126544,0.27566998660103365,44.95185532369976,99.25,1.9913299880961401,1.0481446763002396,0.6403401857878341,9.803157727345063,5.388993555318293,-0.0,102.22348127075949,,Recalc Total>102,False,0.8240652701570089,0.6398122535311892,0.3376285749381842,2.0,0.3172262620442354,N/A,Tschermakitic pargasite
130,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.245,1049.15,67.3868,0.231478,12.4998,1.13068,0.08903,0.347217,1.70938,3.14276,2.49284,,,8.22,,48.01,1.19,8.58,12.45,0.38,13.85,9.61,1.38,0.31,,0.7990479994674122,0.3436383485510123,0.17328730896640035,0.17136539524599226,0.16829964398152236,0.04453121218477226,0.006582090344498116,0.005356865951478072,0.014893989837042229,0.0,0.0,0.0,6.90425869630541,2.969243472167803,1.4973073090578783,1.4807008104163442,1.454210862575246,0.3847766456942044,0.05687324732826937,0.04628656645794307,0.12869309343571797,0.0,0.0,0.0,1.5045241567548677,6.90425869630541,1.0957413036945898,0.0,0.0,1.0768340440873416,2.969243472167803,0.4204732649705367,0.04628656645794307,1.4807008104163442,0.3847766456942044,0.0,0.05687324732826937,0.3584695588806561,0.12869309343571797,44.92316595591266,95.75999999999998,1.9674546665255963,1.0768340440873416,0.4204732649705367,9.950732122620682,3.496204230898353,-0.0,98.7243910200446,,Low B Cations,False,0.8759562236089652,0.6647732484422808,0.3847766456942044,1.8654774561105485,0.05687324732826937,N/A,low-Ca
131,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.245,1049.15,68.817,0.142848,12.5349,0.84816,0.080352,0.303552,1.36598,3.04445,2.14272,,,8.09,,52.57,1.47,6.89,12.39,0.68,15.86,8.87,1.15,0.21,,0.8749417482191598,0.3935093290988487,0.1724521894051165,0.1581697248524403,0.135149714106374,0.037109343487310216,0.004458835394660014,0.009585970650013393,0.018398458033993342,0.0,0.0,0.0,7.091008388824804,3.189215692816396,1.3976472424957107,1.2818943067576947,1.0953274985748196,0.30075449766558005,0.03613685054150984,0.07768997014101424,0.14911120714725423,0.0,0.0,0.0,1.604037409513506,7.091008388824804,0.9089916111751961,0.0,0.0,1.5237533477585785,3.189215692816396,-0.1261061052628678,0.07768997014101424,1.2818943067576947,0.30075449766558005,0.0,0.03613685054150984,0.18633588739962348,0.14911120714725423,44.47624665224142,100.09,2.0975873816715076,1.5237533477585785,-0.1261061052628678,15.01192057692444,-1.1179177382534187,-0.0,103.69159022034252,,Low B Cations,False,1.0411693090496275,0.6952934364495874,0.30075449766558005,1.5826488044232747,0.03613685054150984,N/A,low-Ca
132,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.238,1049.15,68.2158,0.23504,12.6198,0.91304,0.10848,0.6328,1.88936,3.29056,2.49504,,,7.42,,47.04,1.56,7.64,17.63,0.31,12.77,9.0,1.65,0.15,,0.7829039344917116,0.31684200079396585,0.24538596442390667,0.16048788316482104,0.14986122144741618,0.05324384065570596,0.0031848824247571526,0.004370074855153164,0.0195248942401562,0.0,0.0,0.0,6.700790672933367,2.7118166484782553,2.100232109253604,1.373598551817008,1.2826460957322974,0.45570831252564364,0.027259066541870942,0.03740300123595939,0.167111472366517,0.0,0.0,0.0,1.5188880902523096,6.700790672933367,1.2826460957322974,0.01656323133433535,0.0,1.7513851309664048,2.7118166484782553,0.34884697828719924,0.03740300123595939,1.373598551817008,0.45570831252564364,0.0,0.027259066541870942,0.0,0.15054824103218165,44.248614869033595,97.75000000000001,1.986238271868405,1.7513851309664048,0.34884697828719924,16.338588225844763,2.9283297784591134,-0.0,101.3731562761723,,Low B Cations,False,0.8860224379979107,0.5635472093089222,0.45570831252564364,1.8293068643426516,0.027259066541870942,N/A,low-Ca
133,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.238,1049.15,68.2231,0.206655,12.6149,0.781695,0.07188,0.48519,1.797,3.2346,2.4529,,,7.76,,48.97,1.49,7.12,13.05,0.56,14.15,10.5,1.24,0.23,,0.8150256307835696,0.3510817784835252,0.18163850457923894,0.18723586369229123,0.1396612430242936,0.04001355297762145,0.004883486384627635,0.007894328770599266,0.018648777190918422,0.0,0.0,0.0,6.998468483611692,3.0146717711504207,1.5596949368157076,1.6077583839817704,1.1992442578129239,0.34358869077771803,0.041933559218383654,0.06778708425058007,0.16013346635867567,0.0,0.0,0.0,1.513950262832145,6.998468483611692,1.001531516388308,0.0,0.0,0.8825128242867066,3.0146717711504207,0.677182112529001,0.06778708425058007,1.6077583839817704,0.34358869077771803,0.0,0.041933559218383654,0.1977127414246158,0.16013346635867567,45.11748717571329,97.31,1.9797811129343437,0.8825128242867066,0.677182112529001,8.20615518014118,5.665996830473564,-0.0,100.1119331235491,,Low B Cations,False,0.8165739669376895,0.6590358761356969,0.34358869077771803,1.9513470747594885,0.041933559218383654,N/A,Mg-Hornblende
134,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.238,1049.15,67.7088,0.19701,12.7161,1.02982,0.05373,0.3582,1.73727,3.12529,2.63277,,,7.94,,49.01,1.23,8.85,13.88,0.31,12.06,9.0,1.64,0.39,,0.8156913654217428,0.29922588328701866,0.19319099184366562,0.16048788316482104,0.17359578662429753,0.05292115071233805,0.008280694304368598,0.004370074855153164,0.015394628150892388,0.0,0.0,0.0,7.062409983850851,2.5907542425194094,1.6726841148812577,1.3895344200000141,1.5030251251660496,0.4582013234312573,0.07169581609847306,0.03783693391341934,0.13328959966901185,0.0,0.0,0.0,1.5014687301827703,7.062409983850851,0.9375900161491488,0.0,0.0,0.7966097282644711,2.5907542425194094,0.8760743866167866,0.03783693391341934,1.3895344200000141,0.4582013234312573,0.0,0.07169581609847306,0.5654351090169007,0.13328959966901185,45.20339027173553,96.37,1.963459108700546,0.7966097282644711,0.8760743866167866,7.346305592432332,7.269700464097623,-0.0,99.06946516523051,,Low B Cations,False,0.7472980408509342,0.6076678083130397,0.4582013234312573,1.8477357434312713,0.07169581609847306,N/A,low-Ca
135,"Scaillet, B., Evans, B.W. (1999)",Calib data,776,2.238,1049.15,67.9652,0.205252,12.7345,0.84778,0.04462,0.348036,1.55278,2.99846,2.56119,,,8.11,,49.45,1.57,7.56,11.31,0.48,15.16,10.5,1.46,0.22,,0.8230144464416483,0.37614132592298527,0.15742003730200707,0.18723586369229123,0.148291993997705,0.04711273173171558,0.0046711608896438245,0.0067665675176565125,0.01965005381861874,0.0,0.0,0.0,6.98706760746756,3.193291303146916,1.3364339449382578,1.5895585354750792,1.2589404623307545,0.39996848561432613,0.03965631111630035,0.05744548582442415,0.16682119629208664,0.0,0.0,0.0,1.531284425000621,6.98706760746756,1.0129323925324396,0.0,0.0,0.8145400624691774,3.193291303146916,0.5218938824690804,0.05744548582442415,1.5895585354750792,0.39996848561432613,0.0,0.03965631111630035,0.2460080697983149,0.16682119629208664,45.18545993753082,97.71,2.0024488634623507,0.8145400624691774,0.5218938824690804,7.660822630989742,4.41669401849711,-0.0,100.47996551294919,,Low B Cations,False,0.8595241269561243,0.7049635746664323,0.39996848561432613,1.9895270210894054,0.03965631111630035,N/A,Mg-Hornblende
136,"Scaillet, B., Evans, B.W. (1999)",Calib data,781,2.237,1054.15,67.4957,0.205344,13.0706,1.0535,0.026784,0.276768,1.64275,3.11587,2.40163,,,7.66,,49.38,1.15,8.37,11.43,0.43,14.58,9.83,1.64,0.37,,0.8218494108248452,0.361750694720127,0.15909027642457477,0.17528843239002123,0.16418042192603052,0.05292115071233805,0.007856043314400978,0.006061716734567292,0.01439335152319207,0.0,0.0,0.0,6.99526049778744,3.0790803175037906,1.3541141620311898,1.491986525349385,1.3974394881619066,0.450444120540194,0.06686756569063045,0.051594960175901074,0.12251057433977096,0.0,0.0,0.0,1.527325872153337,6.99526049778744,1.0047395022125603,0.0,0.0,0.865733630654077,3.0790803175037906,0.4883805313771128,0.051594960175901074,1.491986525349385,0.450444120540194,0.0,0.06686756569063045,0.3926999859493463,0.12251057433977096,45.13426636934592,97.18,1.9972722943543637,0.865733630654077,0.4883805313771128,8.121253925788242,4.122392062768946,-0.0,99.99091828291155,,Low B Cations,False,0.8631013619868273,0.6945511485493797,0.450444120540194,1.942430645889579,0.06686756569063045,N/A,low-Ca
